Time,Open,High,Low,Last,Change,%Chg,Volume
12/01/2004,21.7442,21.8198,21.2442,21.2849,-0.5232,-2.40%,12338238
11/30/2004,21.7791,21.8721,21.7442,21.8081,0.029,+0.13%,6002466
11/29/2004,22.0058,22.0058,21.5407,21.7791,-0.1162,-0.53%,4647261
11/26/2004,21.8721,22.0349,21.8605,21.8953,0.093,+0.43%,1775215
11/24/2004,21.686,21.8023,21.4477,21.8023,0.1802,+0.83%,6104631
11/23/2004,21.5116,21.7384,21.4942,21.6221,0.1337,+0.62%,3174946
11/22/2004,21.1802,21.5116,21.1512,21.4884,0.3372,+1.59%,6398047
11/19/2004,21.0174,21.2267,20.9186,21.1512,0.25,+1.20%,6770596
11/18/2004,20.8081,20.9302,20.7151,20.9012,0.1628,+0.79%,3775737
11/17/2004,20.4593,20.7674,20.4593,20.7384,0.3198,+1.57%,6830110
11/16/2004,20.4651,20.5988,20.4186,20.4186,0,0.00%,4200068
11/15/2004,20.7849,20.7849,20.2965,20.4186,-0.4535,-2.17%,7072469
11/12/2004,20.407,20.9012,20.3488,20.8721,0.4303,+2.11%,4952566
11/11/2004,20.4186,20.5349,20.3663,20.4418,-0.0407,-0.20%,5209035
11/10/2004,20.3779,20.5232,20.1105,20.4825,0.2383,+1.18%,8735388
11/09/2004,20.2907,20.4244,20.2151,20.2442,-0.186,-0.91%,10274585
11/08/2004,20.7674,20.7674,20.3779,20.4302,-0.343,-1.65%,6077285
11/05/2004,20.7558,20.8779,20.6512,20.7732,0.122,+0.59%,10539844
11/04/2004,20.4593,20.6977,20.4593,20.6512,0.2442,+1.20%,6192333
11/03/2004,20.407,20.4942,20.1163,20.407,0.4012,+2.01%,5968049
11/02/2004,20.2325,20.3081,19.9535,20.0058,-0.3023,-1.49%,11908599
11/01/2004,20.5523,20.6512,20.1802,20.3081,-0.1221,-0.60%,6872961
10/29/2004,20.0291,20.436,20.0291,20.4302,0.279,+1.38%,7796599
10/28/2004,20.4302,20.5174,20.0291,20.1512,-0.3604,-1.76%,13240191
