Time,Open,High,Low,Last,Change,%Chg,Volume,"Open Int"
10/19/2023,83.84,85.53,82.5,84.69,0.66,+0.79%,836293,1648103
10/18/2023,83.18,84.97,83.05,84.03,1.61,+1.95%,785239,1648577
10/17/2023,82.34,83.23,81.48,82.42,0.38,+0.46%,670181,1654168
10/16/2023,82.84,83.35,81.79,82.04,-0.88,-1.06%,656712,1678852
10/13/2023,79.33,83.08,79.3,82.92,3.88,+4.91%,1054137,1688923
10/12/2023,79.31,80.63,78.71,79.04,-0.17,-0.21%,1060997,1717923
10/11/2023,80.44,80.9,78.59,79.21,-1.1,-1.37%,1160588,1760570
10/10/2023,80.6,80.71,79.67,80.31,-0.2,-0.25%,951073,1753314
10/09/2023,79.15,81.57,78.99,80.51,2.8,+3.60%,1045860,1726790
10/06/2023,77.75,78.13,77.01,77.71,0.38,+0.49%,1106528,1747129
10/05/2023,78.82,79.28,76.93,77.33,-1.25,-1.59%,1107099,1796383
10/04/2023,83.23,83.4,78.5,78.58,-4.51,-5.43%,1025901,1784065
10/03/2023,82.98,83.61,82.35,83.09,0.02,+0.02%,920197,1787495
10/02/2023,84.61,84.95,82.84,83.07,-0.81,-0.97%,772400,1770012
09/29/2023,84.84,85.82,83.72,83.88,-0.67,-0.79%,828230,1774359
09/28/2023,85.78,86.47,84.35,84.55,-1.31,-1.53%,1036849,1776331
09/27/2023,84.5,86.21,84.5,85.86,1.42,+1.68%,1312062,1785182
09/26/2023,84.01,84.75,82.91,84.44,0.36,+0.43%,696980,1750559
09/25/2023,84.4,84.61,83.47,84.08,-0.05,-0.06%,758140,1743019
09/22/2023,84.73,85.54,83.97,84.13,-0.61,-0.72%,1041400,1747611
09/21/2023,84.63,85.66,83.75,84.74,0,0.00%,766917,1702357
09/20/2023,85.62,85.81,84.35,84.74,-0.79,-0.92%,973274,1677883
09/19/2023,85.71,86.68,85.47,85.53,-0.17,-0.20%,1391367,1692990
09/18/2023,85.8,86.49,85.3,85.7,-0.15,-0.17%,1124422,1702592
09/15/2023,86.28,86.67,85.12,85.85,-0.19,-0.22%,1147274,1708836
09/14/2023,84.8,86.4,84.75,86.04,1.46,+1.73%,997610,1743824
09/13/2023,84.75,85.32,84.33,84.58,-0.22,-0.26%,965690,1751172
09/12/2023,83.59,85.08,83.59,84.8,1.2,+1.44%,1043233,1791696
09/11/2023,83.15,84.27,83.1,83.6,0.07,+0.08%,827970,1750837
09/08/2023,82.49,83.73,82.39,83.53,0.57,+0.69%,779973,1770817
09/07/2023,83.4,83.54,82.54,82.96,-0.48,-0.58%,668781,1754329
09/06/2023,82.84,83.83,82.33,83.44,0.57,+0.69%,856899,1742046
09/05/2023,81.97,83.85,81.46,82.87,1.15,+1.41%,1165132,1703130
09/01/2023,80.21,82.02,80.21,81.72,1.37,+1.71%,1117620,1688850
08/31/2023,79.05,80.39,78.9,80.35,1.35,+1.71%,987596,1674270
08/30/2023,78.82,79.45,78.51,79,0.26,+0.33%,620312,1644401
08/29/2023,77.77,78.81,77.26,78.74,0.83,+1.07%,599161,1658521
08/28/2023,77.96,78.68,77.6,77.91,0.01,+0.01%,470724,1650173
08/25/2023,77,78.21,76.37,77.9,0.79,+1.02%,902008,1649014
08/24/2023,77,77.57,76.13,77.11,-0.18,-0.23%,831866,1625106
08/23/2023,77.94,78.14,76.1,77.29,-0.7,-0.90%,766247,1616749
08/22/2023,78.28,78.68,77.85,77.99,-0.29,-0.37%,653453,1620368
08/21/2023,78.45,79.46,78.18,78.28,-0.24,-0.31%,778292,1621099
08/18/2023,77.59,78.69,77.1,78.52,0.58,+0.74%,903958,1652502
08/17/2023,76.96,78.5,76.96,77.94,0.56,+0.72%,894071,1677973
08/16/2023,78.08,78.85,77.05,77.38,-0.91,-1.16%,1005223,1691603
08/15/2023,79.35,79.78,77.81,78.29,-1.1,-1.39%,816787,1702766
08/14/2023,79.81,79.84,78.86,79.39,-0.59,-0.74%,669078,1705895
08/11/2023,79.87,80.46,79.57,79.98,0.09,+0.11%,847977,1704647
08/10/2023,80.65,81.06,79.7,79.89,-0.94,-1.16%,892447,1705255
08/09/2023,79.7,80.94,79.65,80.83,0.96,+1.20%,1289103,1698665
08/08/2023,79.33,79.99,77.49,79.87,0.74,+0.94%,1008699,1703711
08/07/2023,79.81,79.99,78.76,79.13,-0.53,-0.67%,687521,1726215
08/04/2023,78.8,79.92,78.65,79.66,0.97,+1.23%,677780,1737184
08/03/2023,77.09,78.98,76.39,78.69,1.67,+2.17%,909031,1743845
08/02/2023,79.03,79.31,76.61,77.02,-1.49,-1.90%,875724,1736099
08/01/2023,78.8,79.08,77.94,78.51,-0.35,-0.44%,731534,1752072
07/31/2023,77.8,78.98,77.51,78.86,0.93,+1.19%,625559,1750069
07/28/2023,77.01,78.01,76.69,77.93,0.6,+0.78%,672998,1737738
07/27/2023,76.96,77.64,76.44,77.33,1.01,+1.32%,827997,1738972
07/26/2023,76.43,76.92,75.96,76.32,-0.53,-0.69%,698011,1741916
07/25/2023,76.34,77.07,75.8,76.85,0.58,+0.76%,768574,1743598
07/24/2023,74.6,76.6,74.34,76.27,1.37,+1.83%,786725,1715370
07/21/2023,74.22,75.05,73.96,74.9,1.04,+1.41%,687679,1698815
07/20/2023,73.58,74.39,73.05,73.86,0.22,+0.30%,714294,1684923
07/19/2023,73.65,74.68,73.38,73.64,-0.13,-0.18%,847105,1707760
07/18/2023,72.58,73.91,72.31,73.77,1.32,+1.82%,899364,1768189
07/17/2023,72.75,73.95,72.18,72.45,-0.85,-1.16%,771026,1784380
07/14/2023,74.66,74.68,73.02,73.3,-1.21,-1.62%,765614,1815352
07/13/2023,73.34,74.69,73.34,74.51,1.11,+1.51%,1101188,1807153
07/12/2023,72.58,73.56,72.58,73.4,0.7,+0.96%,984652,1805575
07/11/2023,71.5,72.75,71.22,72.7,1.55,+2.18%,833511,1796348
07/10/2023,71.31,71.84,70.84,71.15,-0.35,-0.49%,754854,1783320
07/07/2023,70.18,71.53,69.72,71.5,1.4,+2.00%,963289,1797824
07/06/2023,70.17,70.69,68.87,70.1,-0.34,-0.48%,991213,1808544
07/05/2023,69.74,70.71,69.35,70.44,1.75,+2.55%,1032795,1820921
07/03/2023,69.57,70.53,68.61,68.69,-1.07,-1.53%,631966,1816043
06/30/2023,69.3,69.98,68.9,69.76,0.47,+0.68%,792931,1822603
06/29/2023,68.96,69.86,68.53,69.29,0.13,+0.19%,642881,1838738
06/28/2023,67.84,69.28,67.32,69.16,1.51,+2.23%,944699,1853677
06/27/2023,69.37,69.37,67.53,67.65,-1.1,-1.60%,1053846,1865745
06/26/2023,69.17,69.21,68.12,68.75,0.3,+0.44%,595162,1866900
06/23/2023,68.21,68.76,66.88,68.45,-0.15,-0.22%,743164,1860847
06/22/2023,70.56,70.87,68.23,68.6,-2.23,-3.15%,1139908,1864702
06/21/2023,69.54,70.86,69.26,70.83,1.24,+1.78%,584082,1847551
06/20/2023,69.87,70.46,68.39,69.59,-0.73,-1.04%,782274,1841691
06/16/2023,69.23,70.36,68.87,70.32,0.91,+1.31%,742787,1830050
06/15/2023,67.43,69.61,66.96,69.41,2.21,+3.29%,746526,1853308
06/14/2023,68.11,69.02,67.07,67.2,-0.94,-1.38%,900231,1862477
06/13/2023,66.25,68.4,66.25,68.14,2.17,+3.29%,1064507,1886782
06/12/2023,67.6,67.89,65.63,65.97,-2.43,-3.55%,1128900,1907708
06/09/2023,68.73,69.66,68.34,68.4,-0.77,-1.11%,842990,1897548
06/08/2023,69.89,70.69,67.43,69.17,-1.01,-1.44%,1321961,1920038
06/07/2023,69.26,70.63,68.89,70.18,0.78,+1.12%,712593,1936376
06/06/2023,69.54,69.8,68.21,69.4,-0.34,-0.49%,771106,1951628
06/05/2023,71.1,71.54,69.42,69.74,0.17,+0.24%,902420,1937979
06/02/2023,68.47,69.91,68.4,69.57,1.39,+2.04%,734666,1928062
06/01/2023,66,68.86,66,68.18,1.7,+2.56%,825069,1923461
05/31/2023,67.65,67.65,65.75,66.48,-1.23,-1.82%,994227,1922759
05/30/2023,70.59,70.94,67.44,67.71,-2.59,-3.68%,889010,1920740
05/26/2023,69.43,70.49,69.36,70.3,0.79,+1.14%,507886,1900254
05/25/2023,71.36,71.42,68.69,69.51,-1.96,-2.74%,956934,1903067
05/24/2023,71,71.52,70.51,71.47,1.3,+1.85%,872916,1865081
05/23/2023,69.54,70.61,69.42,70.17,0.81,+1.17%,710207,1845155
05/22/2023,68.61,69.73,68.26,69.36,0.24,+0.35%,489140,1831177
05/19/2023,70.16,70.83,68.84,69.12,-0.53,-0.76%,658887,1827592
05/18/2023,70.31,70.32,69.29,69.65,-0.64,-0.91%,575850,1842615
05/17/2023,68.27,70.57,67.85,70.29,2.02,+2.96%,820634,1834374
05/16/2023,68.29,68.94,67.96,68.27,-0.21,-0.31%,570201,1856570
05/15/2023,67.24,68.88,67.24,68.48,1.03,+1.53%,657563,1864275
05/12/2023,67.91,68.83,67.42,67.45,-0.84,-1.23%,653468,1868404
05/11/2023,70.12,70.41,68.18,68.29,-1.53,-2.19%,877057,1878335
05/10/2023,69.86,70.62,69.16,69.82,-0.79,-1.12%,886150,1881512
05/09/2023,69.55,70.62,68.67,70.61,0.66,+0.94%,757951,1885886
05/08/2023,68.48,70.02,68.48,69.95,1.56,+2.28%,693376,1880511
05/05/2023,66.6,68.59,66.6,68.39,2.34,+3.54%,782987,1885972
05/04/2023,65.75,67.15,63,66.05,-0.36,-0.54%,1084609,1881729
05/03/2023,68.48,68.61,66.05,66.41,-2.19,-3.19%,1228193,1881061
05/02/2023,70.89,70.96,68.43,68.6,-3.23,-4.50%,989875,1908299
05/01/2023,72.4,72.4,71.44,71.83,-1.01,-1.39%,443900,1886091
04/28/2023,71.1,72.86,70.48,72.84,1.78,+2.50%,704355,1881769
04/27/2023,71.07,71.48,70.7,71.06,0.16,+0.23%,784946,1880445
04/26/2023,73.18,73.18,70.64,70.9,-1.95,-2.68%,1084446,1862150
04/25/2023,74.7,74.86,72.66,72.85,-1.93,-2.58%,784520,1826195
04/24/2023,73.25,75.09,72.98,74.78,0.88,+1.19%,621205,1843366
04/21/2023,72.49,74,72.49,73.9,0.89,+1.22%,638195,1862472
04/20/2023,74.29,74.29,72.88,73.01,-1.51,-2.03%,717943,1883270
04/19/2023,75.9,76.11,74.15,74.52,-1.44,-1.90%,689477,1894743
04/18/2023,75.89,76.42,75.6,75.96,0.14,+0.18%,703111,1913192
04/17/2023,76.73,76.93,75.57,75.82,-1.03,-1.34%,722653,1919527
04/14/2023,76.94,77.16,76.48,76.85,0.33,+0.43%,825777,1896776
04/13/2023,76.89,77.3,76.5,76.52,-0.5,-0.65%,683300,1883200
04/12/2023,75.92,77.14,75.6,77.02,1.2,+1.58%,977549,1896968
04/11/2023,74.59,75.84,74.45,75.82,1.34,+1.80%,791566,1875140
04/10/2023,74.78,75.4,74.45,74.48,-0.51,-0.68%,607175,1875858
04/06/2023,74.96,75.51,74.47,74.99,-0.16,-0.21%,674816,1889117
04/05/2023,75.44,75.51,74.51,75.15,-0.03,-0.04%,674772,1880340
04/04/2023,75.14,76.07,74.42,75.18,0.08,+0.11%,897753,1858446
04/03/2023,73.25,76.31,73.25,75.1,2.84,+3.93%,1567311,1841698
03/31/2023,71.26,72.29,70.96,72.26,1.01,+1.42%,755277,1838157
03/30/2023,70.23,71.42,70.23,71.25,0.97,+1.38%,603589,1818389
03/29/2023,70.73,71.34,70.11,70.28,-0.36,-0.51%,727604,1805944
03/28/2023,70.19,71.1,69.82,70.64,0.31,+0.44%,735489,1785807
03/27/2023,67.83,70.39,67.52,70.33,2.98,+4.42%,804458,1798836
03/24/2023,68.11,68.11,65.62,67.35,-0.51,-0.75%,818044,1823159
03/23/2023,68.03,69.13,67.28,67.86,-0.51,-0.75%,777064,1820292
03/22/2023,67.12,68.79,67.04,68.37,0.87,+1.29%,779335,1813692
03/21/2023,66.11,67.58,66.11,67.5,1.1,+1.66%,882211,1790595
03/20/2023,65.89,66.47,63.91,66.4,0.69,+1.05%,972108,1788446
03/17/2023,66.76,67.92,64.8,65.71,-1.05,-1.57%,1337361,1795230
03/16/2023,66.12,67.31,64.61,66.76,0.82,+1.24%,1027920,1790657
03/15/2023,69.79,69.85,64.54,65.94,-3.13,-4.53%,1752725,1782299
03/14/2023,70.38,71.28,68.86,69.07,-2.64,-3.68%,1066434,1767660
03/13/2023,72.97,73.39,69.83,71.71,-1.49,-2.04%,993307,1772536
03/10/2023,72.12,73.42,71.81,73.2,0.77,+1.06%,767364,1769780
03/09/2023,73.25,74.25,72.43,72.43,-0.86,-1.17%,786358,1769150
03/08/2023,74.11,74.11,72.83,73.29,-0.78,-1.05%,709773,1759977
03/07/2023,76.45,76.54,73.8,74.07,-2.31,-3.02%,853837,1755027
03/06/2023,75.38,76.38,74.9,76.38,0.53,+0.70%,594327,1754733
03/03/2023,74.41,75.86,72.87,75.85,1.34,+1.80%,762602,1757818
03/02/2023,73.85,74.55,73.69,74.51,0.66,+0.89%,520880,1754383
03/01/2023,73,73.94,72.8,73.85,0.63,+0.86%,690681,1755350
02/28/2023,72.58,73.98,72.33,73.22,0.77,+1.06%,634521,1750212
02/27/2023,73.2,73.47,72.25,72.45,-0.85,-1.16%,524794,1750215
02/24/2023,72.01,73.3,71.86,73.3,0.44,+0.60%,671537,1757139
02/23/2023,72.75,73.23,72.35,72.86,1.08,+1.50%,786141,1771746
02/22/2023,72.75,72.75,71.3,71.78,-1.56,-2.13%,735885,1782094
02/21/2023,73.79,73.97,73.26,73.34,-0.03,-0.04%,687683,1753386
02/17/2023,73.24,73.85,72.57,73.37,-1.78,-2.37%,737566,1768112
02/16/2023,75.35,75.61,74.77,75.15,-0.14,-0.19%,547897,1787275
02/15/2023,75.29,75.29,74.39,75.29,-0.27,-0.36%,666938,1806591
02/14/2023,75.21,75.56,74.49,75.56,-0.49,-0.64%,840147,1821601
02/13/2023,75.96,76.05,74.99,76.05,0.54,+0.72%,814248,1818358
02/10/2023,74.84,75.61,73.99,75.51,1.23,+1.66%,880182,1803375
02/09/2023,74.03,74.81,73.57,74.28,-0.47,-0.63%,777697,1788438
02/08/2023,73.75,74.75,73.75,74.75,0.99,+1.34%,840327,1792412
02/07/2023,72.52,73.99,72.52,73.76,1.91,+2.66%,1041408,1791955
02/06/2023,71.3,71.91,70.44,71.85,0.89,+1.25%,857900,1802117
02/03/2023,73.1,74.59,70.89,70.96,-2.13,-2.91%,973054,1775843
02/02/2023,73.68,73.69,72.59,73.09,-0.15,-0.20%,745967,1750696
02/01/2023,74.88,75.51,73.01,73.24,-1.95,-2.59%,789306,1726724
01/31/2023,75.19,75.19,73.49,75.19,1.09,+1.47%,678120,1726378
01/30/2023,75.43,75.71,73.89,74.1,-1.32,-1.75%,666875,1711398
01/27/2023,75.42,77.31,75.29,75.42,-1.24,-1.62%,814432,1697557
01/26/2023,76.18,77.31,76.18,76.66,0.35,+0.46%,668068,1681911
01/25/2023,76.31,76.91,76.09,76.31,-0.27,-0.35%,645939,1666551
01/24/2023,77.99,77.99,76.48,76.58,-1.34,-1.72%,697723,1660450
01/23/2023,77.93,78.02,77.09,77.92,0.65,+0.84%,830920,1643165
01/20/2023,77.27,77.37,76.49,77.27,0.73,+0.95%,741196,1616175
01/19/2023,76.01,77,75.09,76.54,0.8,+1.06%,772121,1615815
01/18/2023,76.91,77.23,75.41,75.74,-0.17,-0.22%,987271,1621408
01/17/2023,77.16,77.18,75.51,75.91,-0.44,-0.58%,1168571,1613466
01/13/2023,75.47,76.35,75.19,76.35,0.9,+1.19%,895954,1595867
01/12/2023,75.6,75.61,74.59,75.45,0.55,+0.73%,928128,1574676
01/11/2023,74.49,75,72.79,74.9,1.69,+2.31%,1005420,1577926
01/10/2023,73.01,73.61,72.66,73.21,0.02,+0.03%,863813,1557092
01/09/2023,73.88,74.11,72.81,73.19,1.02,+1.41%,817571,1534440
01/06/2023,72.39,73.11,71.79,72.17,0.22,+0.31%,608676,1515033
01/05/2023,71.55,72.51,71.3,71.95,0.59,+0.83%,706565,1504805
01/04/2023,71.32,73.91,71.32,71.36,-2.31,-3.14%,899027,1501468
01/03/2023,76.05,76.3,73.59,73.67,-2.17,-2.86%,812025,1459936
12/30/2022,75.84,75.9,74.09,75.84,1.59,+2.14%,460409,1440291
12/29/2022,74.25,74.25,73.79,74.25,-0.8,-1.07%,396959,1430173
12/28/2022,74.81,75.51,74.29,75.05,-0.17,-0.23%,421323,1415605
12/27/2022,75.22,75.91,75.22,75.22,0.23,+0.31%,459899,1413545
12/23/2022,74.53,74.99,74.52,74.99,2.24,+3.08%,501325,1404638
12/22/2022,73.31,74.31,72.59,72.75,-0.75,-1.02%,463326,1394843
12/21/2022,73.7,73.7,73.48,73.5,0.95,+1.31%,559030,1399039
12/20/2022,72.58,72.89,71.49,72.55,0.66,+0.92%,551304,1394021
12/19/2022,72.19,72.21,71.29,71.89,0.52,+0.73%,575639,1397289
12/16/2022,71.45,72.51,70.99,71.37,-0.97,-1.34%,689612,1409494
12/15/2022,72.34,72.34,72.34,72.34,-1.52,-2.06%,713388,1413200
12/14/2022,73.21,74.01,72.7,73.86,0.89,+1.22%,789613,1429706
12/13/2022,72.7,73.11,72.7,72.97,0.97,+1.35%,888046,1450482
12/12/2022,72.71,72.71,70.49,72,1.33,+1.88%,835779,1462221
12/09/2022,70.67,71.12,70.5,70.67,0.08,+0.11%,954585,1458924
12/08/2022,70.59,71.66,70.48,70.59,-0.52,-0.73%,1352272,1448121
12/07/2022,71.11,72.9,71.11,71.11,-1.65,-2.27%,979100,1447227
12/06/2022,74,75.16,72.75,72.76,-2.18,-2.91%,935416,1436728
12/05/2022,77,77.97,74.94,74.94,-1.74,-2.27%,854011,1437479
12/02/2022,76.68,76.68,76.38,76.68,0.16,+0.21%,662915,1410821
12/01/2022,76.52,76.96,76.46,76.52,-0.06,-0.08%,742271,1414811
11/30/2022,76.58,76.58,76.58,76.58,2.15,+2.89%,644016,1420782
11/29/2022,74.43,74.76,73.42,74.43,0.77,+1.05%,811327,1412121
11/28/2022,73.66,73.66,71.7,73.66,0.58,+0.79%,932664,1407065
11/25/2022,73.08,74.2,73.08,73.08,-0.9,-1.22%,500845,1413346
11/23/2022,73.98,73.98,73.48,73.98,-0.87,-1.16%,813230,1413041
11/22/2022,74.85,75.02,74.85,74.85,0.23,+0.31%,570659,1403260
11/21/2022,74.62,74.62,71.89,74.62,0.92,+1.25%,1066369,1415064
11/18/2022,73.14,74.61,72.95,73.7,-0.54,-0.73%,1167883,1439585
11/17/2022,74.71,74.82,73.69,74.24,-1.51,-1.99%,1034811,1451894
11/16/2022,75.75,77.41,75.49,75.75,-1.42,-1.84%,694275,1437134
11/15/2022,76.17,78.11,75.79,77.17,1.37,+1.81%,940328,1469437
11/14/2022,75.8,77.5,75.69,75.8,-1.17,-1.52%,826468,1485833
11/11/2022,76.97,77.31,76.97,76.97,1.65,+2.19%,696142,1468011
11/10/2022,75,75.81,74.69,75.32,0.2,+0.27%,748085,1453200
11/09/2022,76.31,76.31,75.09,75.12,-2.07,-2.68%,939237,1451641
11/08/2022,77.4,78.81,77.19,77.19,-1.56,-1.98%,795325,1446658
11/07/2022,78.7,79.21,78,78.75,-0.15,-0.19%,717952,1454170
11/04/2022,79.35,79.42,78.9,78.9,2.33,+3.04%,823655,1469138
11/03/2022,76.74,76.74,76.29,76.57,-0.99,-1.28%,513158,1453870
11/02/2022,77.56,77.56,75.89,77.56,1.66,+2.19%,593384,1459758
11/01/2022,75.9,76.61,75.9,75.9,0.93,+1.24%,558152,1459052
10/31/2022,74.97,75.41,74.19,74.97,-0.31,-0.41%,523819,1454097
10/28/2022,75.28,75.28,74.89,75.28,-1.,-1.31%,504681,1453285
10/27/2022,75.99,76.31,75.39,76.28,0.6,+0.79%,619937,1451367
10/26/2022,75.68,75.7,73.89,75.68,1.17,+1.57%,556852,1442243
10/25/2022,74.51,74.51,72.99,74.51,0.9,+1.22%,483573,1436942
10/24/2022,73.61,73.91,72.29,73.61,0.04,+0.05%,454678,1434285
10/21/2022,73.53,73.81,72.99,73.57,0.1,+0.14%,559397,1430747
10/20/2022,73.65,74.61,73.47,73.47,-0.56,-0.76%,721233,1434555
10/19/2022,74.03,74.03,72.69,74.03,1.13,+1.55%,881093,1435957
10/18/2022,72.9,73.51,71.89,72.9,-0.09,-0.12%,850841,1454431
10/17/2022,72.99,74.01,72.99,72.99,0.36,+0.50%,534659,1454545
10/14/2022,72.63,74.51,72.59,72.63,-1.87,-2.51%,658783,1465253
10/13/2022,73.89,74.65,72.39,74.5,1.3,+1.78%,742902,1470403
10/12/2022,73.2,74.51,72.79,73.2,-1.27,-1.71%,900837,1480446
10/11/2022,74.47,74.47,73.79,74.47,-1.56,-2.05%,789939,1499498
10/10/2022,77.29,77.91,75.89,76.03,-1.05,-1.36%,648450,1496660
10/07/2022,75.31,77.96,75.31,77.08,1.74,+2.31%,1033901,1511340
10/06/2022,75.79,75.79,73.99,75.34,1,+1.35%,548360,1514066
10/05/2022,72.2,74.41,72.15,74.34,1.77,+2.44%,813525,1506201
10/04/2022,72.57,72.57,72.57,72.57,2.05,+2.91%,768329,1495538
10/03/2022,70.31,70.81,70.31,70.52,2.21,+3.24%,723564,1494932
09/30/2022,69.31,70.01,68.29,68.31,-1.36,-1.95%,575808,1496804
09/29/2022,69.67,69.67,69.39,69.67,-0.92,-1.30%,652880,1489732
09/28/2022,69.07,70.59,67.39,70.59,2.17,+3.17%,837171,1495984
09/27/2022,68.42,69.3,68.42,68.42,0.66,+0.97%,687088,1504991
09/26/2022,69.2,70.21,67.7,67.76,-1.62,-2.33%,574808,1515829
09/23/2022,70.96,72.61,69.38,69.38,-3.1,-4.28%,760895,1519566
09/22/2022,72.48,73.91,71.79,72.48,0.6,+0.83%,676203,1493722
09/21/2022,71.88,74.11,71.88,71.88,-0.62,-0.86%,724154,1487434
09/20/2022,72.5,74.11,72.5,72.5,-1.47,-1.99%,614452,1478966
09/19/2022,73.97,74.01,72.09,73.97,0.16,+0.22%,583196,1478949
09/16/2022,73.81,74.51,73.79,73.81,-0.22,-0.30%,602067,1487881
09/15/2022,76.48,77.11,74.03,74.03,-2.96,-3.84%,725747,1488169
09/14/2022,76.99,77.71,76.29,76.99,0.13,+0.17%,932408,1496829
09/13/2022,76,77.51,75.09,76.86,-0.35,-0.45%,907195,1498059
09/12/2022,77.21,77.21,75.29,77.21,1.14,+1.50%,691207,1494035
09/09/2022,76.07,76.07,73.29,76.07,2.72,+3.71%,744259,1492240
09/08/2022,73.35,73.51,72.59,73.35,0.34,+0.47%,802591,1505148
09/07/2022,74.99,76.01,72.7,73.01,-3.24,-4.25%,911243,1511051
09/06/2022,76.25,76.9,75.69,76.25,0.28,+0.37%,892746,1480320
09/02/2022,76.06,76.71,75.79,75.97,-0.01,-0.01%,672738,1468947
09/01/2022,75.98,75.98,75.49,75.98,-1.94,-2.49%,699511,1465529
08/31/2022,77.92,79.21,77.59,77.92,-0.66,-0.84%,742965,1467964
08/30/2022,78.89,81.21,78.49,78.58,-2.49,-3.07%,865906,1470207
08/29/2022,81.07,81.21,79.62,81.07,1.42,+1.78%,599407,1478363
08/26/2022,79.65,80.71,79.09,79.65,-0.18,-0.23%,660774,1469803
08/25/2022,79.83,81.51,79.83,79.83,-1.41,-1.74%,660380,1479043
08/24/2022,81.24,81.51,80.68,81.24,0.04,+0.05%,739927,1493474
08/23/2022,81.2,81.81,81.2,81.2,1.32,+1.65%,670057,1501036
08/22/2022,79.88,79.91,77.84,79.88,0.03,+0.04%,743157,1489054
08/19/2022,79.85,80.11,78.39,79.85,0.27,+0.34%,630755,1509401
08/18/2022,79.58,80.11,78.79,79.58,0.46,+0.58%,661060,1527828
08/17/2022,79.12,79.81,78.39,79.12,0.68,+0.87%,666630,1530516
08/16/2022,78.15,80.21,77.95,78.44,-1.3,-1.63%,881087,1557349
08/15/2022,79.74,79.74,77.99,79.74,-1.12,-1.39%,697812,1565272
08/12/2022,80.86,81.61,80.26,80.86,-0.71,-0.87%,681527,1573961
08/11/2022,81.57,81.81,80.59,81.57,0.89,+1.10%,926881,1572133
08/10/2022,80.68,80.68,78.19,80.68,1.48,+1.87%,915363,1566745
08/09/2022,79.2,80.71,78.59,79.2,-0.15,-0.19%,845036,1570131
08/08/2022,79.35,79.35,76.99,79.35,1.99,+2.57%,752469,1565769
08/05/2022,77.19,77.91,76.34,77.36,0.09,+0.12%,813977,1580980
08/04/2022,77.12,80.21,76.8,77.27,-2.36,-2.96%,741007,1611717
08/03/2022,81.31,82.21,79.59,79.63,-1.39,-1.72%,947618,1612365
08/02/2022,80.4,81.51,79.09,81.02,1.31,+1.64%,800031,1606910
08/01/2022,79.17,79.71,78.09,79.71,-2.08,-2.54%,908745,1616894
07/29/2022,81.99,82.61,81.45,81.79,1.43,+1.78%,819434,1609615
07/28/2022,80.36,82.41,80.36,80.36,-0.85,-1.05%,671230,1603321
07/27/2022,81.21,81.55,78.89,81.21,2,+2.52%,706712,1592734
07/26/2022,79.21,80.61,78.89,79.21,-0.2,-0.25%,645633,1597451
07/25/2022,79.41,79.41,77.29,79.41,1.61,+2.07%,632116,1599207
07/22/2022,77.8,79.01,77.79,77.8,-0.77,-0.98%,711551,1598004
07/21/2022,78.57,78.57,77.39,78.57,-1.41,-1.76%,730686,1589365
07/20/2022,79.98,80.21,78.89,79.98,-0.01,-0.01%,729975,1578047
07/19/2022,79.99,80.01,78.19,79.99,0.38,+0.48%,776197,1577616
07/18/2022,79.61,79.61,76.19,79.61,3.05,+3.98%,739986,1595494
07/15/2022,76.56,77.31,74.99,76.56,0.96,+1.27%,728469,1602623
07/14/2022,75.6,77.31,74.19,75.6,-1.63,-2.11%,1017917,1626811
07/13/2022,77.23,77.23,75.79,77.23,0.8,+1.05%,843880,1617609
07/12/2022,77.7,77.7,75.29,76.43,-4.19,-5.20%,961051,1612803
07/11/2022,78.72,80.62,77.7,80.62,1.3,+1.64%,720793,1614300
07/08/2022,79.32,79.61,77.59,79.32,1.52,+1.95%,685252,1615952
07/07/2022,77.8,78.01,74.69,77.8,2.21,+2.92%,849981,1614141
07/06/2022,75.59,77.01,73.69,75.59,-0.25,-0.33%,1062505,1637015
07/05/2022,75.84,83.7,75.09,75.84,-5.94,-7.26%,1392662,1637862
07/01/2022,81.78,82.61,80.79,81.78,0.48,+0.59%,655876,1626674
06/30/2022,83.93,84.81,81.3,81.3,-3.04,-3.60%,843945,1630216
06/29/2022,86.61,86.62,84.29,84.34,-1.38,-1.61%,677647,1647654
06/28/2022,85.72,86.01,85.72,85.72,2.25,+2.70%,647825,1651566
06/27/2022,83.47,83.71,81.29,83.47,1.27,+1.55%,571605,1647517
06/24/2022,82.2,82.91,79.5,82.2,1.78,+2.21%,743564,1645460
06/23/2022,80.42,80.42,80.19,80.42,-3.17,-3.79%,761824,1655113
06/22/2022,83.29,83.9,81.79,83.59,-1.77,-2.07%,924875,1649893
06/21/2022,85.64,86.81,85,85.36,0.34,+0.40%,784587,1656058
06/17/2022,85.02,85.02,84.9,85.02,-3.77,-4.25%,1005808,1662289
06/16/2022,88.79,88.91,87.19,88.79,1,+1.14%,879150,1675109
06/15/2022,87.79,88.81,87.59,87.79,-0.85,-0.96%,870055,1689627
06/14/2022,88.64,90.61,87.89,88.64,-1.31,-1.46%,962026,1715674
06/13/2022,88.2,90.11,87.89,89.95,0.56,+0.63%,855546,1738130
06/10/2022,89.39,89.39,87.99,89.39,-0.75,-0.83%,837492,1744296
06/09/2022,90.14,90.14,90.14,90.14,0.59,+0.66%,689661,1760703
06/08/2022,89.55,89.91,89.55,89.55,1.54,+1.75%,768436,1784061
06/07/2022,88.41,88.41,88.01,88.01,1.98,+2.30%,802973,1790618
