Time,Open,High,Low,Last,Change,%Chg,Volume,"Open Int"
10/17/2019,51.11,51.11,51.11,51.11,0.1,+0.20%,1006216,2102841
10/16/2019,51.01,51.01,51.01,51.01,0.2,+0.39%,917550,2133863
10/15/2019,50.81,50.81,50.81,50.81,-0.47,-0.92%,1033832,2136717
10/14/2019,51.28,51.28,51.28,51.28,0.05,+0.10%,880574,2121548
10/11/2019,51.23,51.23,51.23,51.23,0.23,+0.45%,1519501,2126046
10/10/2019,51,51,51,51,-0.33,-0.64%,1186116,2110752
10/09/2019,51.33,51.33,51.33,51.33,-0.16,-0.31%,1173961,2120165
10/08/2019,51.49,51.49,51.49,51.49,0.15,+0.29%,1205323,2105717
10/07/2019,51.34,51.34,51.34,51.34,-0.18,-0.35%,1017746,2135674
10/04/2019,51.52,51.52,51.52,51.52,0.8,+1.58%,920148,2150195
10/03/2019,50.72,50.72,50.72,50.72,-0.52,-1.01%,1166883,2132422
10/02/2019,51.24,51.24,51.24,51.24,-0.08,-0.16%,1075124,2108987
10/01/2019,51.32,51.32,51.32,51.32,0.1,+0.20%,1002179,2085676
09/30/2019,51.22,51.22,51.22,51.22,-0.45,-0.87%,830440,2071478
09/27/2019,51.67,51.67,51.67,51.67,-0.18,-0.35%,1062937,2061481
09/26/2019,51.85,51.85,51.85,51.85,0.08,+0.15%,937426,2044953
09/25/2019,51.77,51.77,51.77,51.77,-0.11,-0.21%,870633,2030292
09/24/2019,51.88,51.88,51.88,51.88,-0.67,-1.27%,951186,2048088
09/23/2019,52.55,52.55,52.55,52.55,0.82,+1.59%,817500,2048214
09/20/2019,51.73,51.73,51.73,51.73,0.23,+0.45%,926826,2050085
09/19/2019,51.5,51.5,51.5,51.5,-0.14,-0.27%,1292486,2058358
09/18/2019,51.64,51.64,51.64,51.64,-0.43,-0.83%,1338484,2056396
09/17/2019,52.07,52.07,52.07,52.07,-0.33,-0.63%,2670543,2073041
09/16/2019,52.4,52.4,52.4,52.4,1.41,+2.77%,3681627,2125121
09/13/2019,50.99,50.99,50.99,50.99,-0.7,-1.35%,1071493,2114089
09/12/2019,51.69,51.69,51.69,51.69,-0.23,-0.44%,1492577,2092716
09/11/2019,51.92,51.92,51.92,51.92,-0.53,-1.01%,1549130,2076864
09/10/2019,52.45,52.45,52.45,52.45,0.1,+0.19%,1316425,2080994
09/09/2019,52.35,52.35,52.35,52.35,0.09,+0.17%,1135302,2082002
09/06/2019,52.26,52.26,52.26,52.26,0.02,+0.04%,1171175,2066092
09/05/2019,52.24,52.24,52.24,52.24,0.09,+0.17%,1194738,2078708
09/04/2019,52.15,52.15,52.15,52.15,0.8,+1.56%,1136990,2086107
09/03/2019,51.35,51.35,51.35,51.35,0.21,+0.41%,1484335,2082415
08/30/2019,51.14,51.14,51.14,51.14,-1.13,-2.16%,1143095,2062097
08/29/2019,52.27,52.27,52.27,52.27,-0.16,-0.31%,1188643,2051415
08/28/2019,52.43,52.43,52.43,52.43,-0.02,-0.04%,1158098,2017492
08/27/2019,52.45,52.45,52.45,52.45,0.73,+1.41%,890436,2003007
08/26/2019,51.72,51.72,51.72,51.72,-0.09,-0.17%,972288,1991193
08/23/2019,51.81,51.81,51.81,51.81,-0.14,-0.27%,1276851,1977760
08/22/2019,51.95,51.95,51.95,51.95,-0.03,-0.06%,976295,1986260
08/21/2019,51.98,51.98,51.98,51.98,0.21,+0.41%,1247910,1981369
08/20/2019,51.77,51.77,51.77,51.77,-0.53,-1.01%,1104505,1997749
08/19/2019,52.3,52.3,52.3,52.3,-0.11,-0.21%,1059863,2017544
08/16/2019,52.41,52.41,52.41,52.41,-0.1,-0.19%,823802,2031139
08/15/2019,52.51,52.51,52.51,52.51,-0.55,-1.04%,1306008,2022692
08/14/2019,53.06,53.06,53.06,53.06,-1.34,-2.46%,1382042,2050948
08/13/2019,54.4,54.4,54.4,54.4,1.51,+2.85%,1595894,2059135
08/12/2019,52.89,52.89,52.89,52.89,-0.08,-0.15%,1368891,2053528
08/09/2019,52.97,52.97,52.97,52.97,0.78,+1.49%,1609295,2058094
08/08/2019,52.19,52.19,52.19,52.19,-0.02,-0.04%,1500220,2057593
08/07/2019,52.21,52.21,52.21,52.21,-0.23,-0.44%,1895422,2057934
08/06/2019,52.44,52.44,52.44,52.44,-0.41,-0.78%,1217095,2070210
08/05/2019,52.85,52.85,52.85,52.85,-0.05,-0.09%,1498915,2049859
08/02/2019,52.9,52.9,52.9,52.9,1.61,+3.14%,1201071,2071247
08/01/2019,51.29,51.29,51.29,51.29,-1.68,-3.17%,1437514,2067584
07/31/2019,52.97,52.97,52.97,52.97,0.13,+0.25%,1046031,2055140
07/30/2019,52.84,52.84,52.84,52.84,0.23,+0.44%,924067,2069072
07/29/2019,52.61,52.61,52.61,52.61,-0.61,-1.15%,772961,2061283
07/26/2019,53.22,53.22,53.22,53.22,0.5,+0.95%,698381,2050154
07/25/2019,52.72,52.72,52.72,52.72,0.29,+0.55%,867711,2058864
07/24/2019,52.43,52.43,52.43,52.43,-0.5,-0.94%,1204770,2055262
07/23/2019,52.93,52.93,52.93,52.93,-0.48,-0.90%,763976,2053433
07/22/2019,53.41,53.41,53.41,53.41,0.38,+0.72%,858408,2045328
07/19/2019,53.03,53.03,53.03,53.03,0.9,+1.73%,1118787,2051374
07/18/2019,52.13,52.13,52.13,52.13,-0.9,-1.70%,1365350,2089232
07/17/2019,53.03,53.03,53.03,53.03,0.39,+0.74%,1300012,2089701
07/16/2019,52.64,52.64,52.64,52.64,-0.86,-1.61%,1387580,2089629
07/15/2019,53.5,53.5,53.5,53.5,-0.31,-0.58%,1017581,2083921
