Time,Open,High,Low,Last,Change,%Chg,Volume,"Open Int"
06/05/2019,51.57,51.57,51.57,51.57,-1.94,-3.63%,1461549,2104404
06/04/2019,53.51,53.51,53.51,53.51,0.29,+0.54%,1228289,2078407
06/03/2019,53.22,53.22,53.22,53.22,-0.29,-0.54%,1418721,2079916
05/31/2019,53.51,53.51,53.51,53.51,-2.97,-5.26%,1571192,2072010
05/30/2019,56.48,56.48,56.48,56.48,-2.36,-4.01%,1268982,2077229
05/29/2019,58.84,58.84,58.84,58.84,-0.28,-0.47%,2082342,2079336
05/28/2019,59.12,59.12,59.12,59.12,0.51,+0.87%,1679669,2102854
05/24/2019,58.61,58.61,58.61,58.61,0.74,+1.28%,1155727,2101395
05/23/2019,57.87,57.87,57.87,57.87,-3.53,-5.75%,1656888,2103109
05/22/2019,61.4,61.4,61.4,61.4,-1.73,-2.74%,1175499,2095696
05/21/2019,63.13,63.13,63.13,63.13,0.01,+0.02%,938344,2083926
05/20/2019,63.12,63.12,63.12,63.12,0.34,+0.54%,1063139,2102736
05/17/2019,62.78,62.78,62.78,62.78,-0.15,-0.24%,1059970,2127892
05/16/2019,62.93,62.93,62.93,62.93,0.89,+1.43%,1200948,2124290
05/15/2019,62.04,62.04,62.04,62.04,0.22,+0.36%,1323312,2161397
05/14/2019,61.82,61.82,61.82,61.82,0.84,+1.38%,1267153,2153657
05/13/2019,60.98,60.98,60.98,60.98,-0.68,-1.10%,1563125,2147924
05/10/2019,61.66,61.66,61.66,61.66,-0.04,-0.06%,1273795,2136409
05/09/2019,61.7,61.7,61.7,61.7,-0.44,-0.71%,1236836,2146351
05/08/2019,62.14,62.14,62.14,62.14,0.75,+1.22%,1256171,2124980
05/07/2019,61.39,61.39,61.39,61.39,-0.91,-1.46%,1350351,2133539
05/06/2019,62.3,62.3,62.3,62.3,0.31,+0.50%,1082413,2146575
05/03/2019,61.99,61.99,61.99,61.99,0.24,+0.39%,927569,2139675
05/02/2019,61.75,61.75,61.75,61.75,-1.87,-2.94%,1380674,2154276
05/01/2019,63.62,63.62,63.62,63.62,-0.22,-0.34%,981215,2160626
04/30/2019,63.84,63.84,63.84,63.84,0.37,+0.58%,1111895,2144648
04/29/2019,63.47,63.47,63.47,63.47,0.13,+0.21%,1082579,2142893
04/26/2019,63.34,63.34,63.34,63.34,-1.89,-2.90%,1418890,2149649
